cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc,GeometryLongitude,GeometryLatitude
4229,Accepted,Tuen_Mun,"Butterfly Bay Community Centre, Butterfly Estate (near The Patio)",,屯門蝴蝶邨蝴蝶灣社區中心天井,,屯门蝴蝶邨蝴蝶湾社区中心天井,,22.374808,113.962103,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,113.96210300000007,22.37480800000003
4231,Accepted,Tuen_Mun,"Leung King Community Centre, Leung King Estate (near The Patio)",,屯門良景邨良景社區中心天井,,屯门良景邨良景社区中心天井,,22.407578,113.963861,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,113.96386100000007,22.407578000000058
4232,Accepted,Tsuen_Wan,"Bellagio Park, 33 Castle Peak Road",,新界青山公路33號碧堤半島公園,,新界青山公路33号碧堤半岛公园,,22.366654,114.061214,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.06121400000006,22.36665400000004
4234,Accepted,Tsuen_Wan,"Princess Alexandra Community Centre, 60 Tai Ho Road",,荃灣大河道60號雅麗珊社區中心入口,,荃湾大河道60号雅麗珊社区中心入口,,22.371780,114.114536,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.11453600000004,22.371780000000058
4235,Accepted,Tsuen_Wan,"Tsuen Wan West Sports Centre, 68 Hoi On Road",,荃灣海安道68號荃灣西約體育館入口,,荃湾海安道68号荃湾西约体育馆入口,,22.370532,114.100551,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.10055100000011,22.370532000000026
4236,Accepted,Tsuen_Wan,"Rhine Garden, 38 Castle Peak Road",,荃灣深井青山公路38號海韻花園地下,,荃湾深井青山公路38号海韵花园地下,,22.367975,114.061818,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.06181800000002,22.367975000000058
4238,Accepted,Tsuen_Wan,"Tsuen King Circuit Sports Centre, 38 Mei Wan Street",,荃灣荃景圍照潭徑荃景圍體育館入口,,荃湾荃景围照潭径荃景围体育馆入口,,22.377548,114.111000,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.1110000000001,22.377548000000047
4242,Accepted,Kwai_Tsing,"Shek Lei Community Hall, 2 Tai Pak Tin Street, Kwai Chung",,葵涌大白田街2號石籬社區會堂,,葵涌大白田街2号石篱社区会堂,,22.366727,114.139274,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.13927400000011,22.366727000000026
4243,Accepted,Kwai_Tsing,"Tai Wo Hau Estate Community Centre, 15 Tai Wo Hau Road, Kwai Chung",,葵涌大窩口道15號大窩口邨社區中心,,葵涌大窝口道15号大窝口邨社区中心,,22.367922,114.125080,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.12508000000003,22.36792200000008
4244,Accepted,Kwai_Tsing,"Shek Yam Road No.1 Rest Garden, Kwai Chung",,葵涌石蔭路第一公園,,葵涌石荫路第一公园,,22.370513,114.138460,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.13846000000001,22.370513000000074
4246,Accepted,Kwai_Tsing,"Lai King Community Hall, 205, Lai King Hill Road, Kwai Chung",,葵涌荔景山路205號荔景社區會堂,,葵涌荔景山路205号荔景社区会堂,,22.346273,114.126919,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.12691900000004,22.346273000000053
4247,Accepted,Kwai_Tsing,"Kwai Fong Community Hall, 2 Lai Fong Street, Kwai Chung",,葵涌禮芳街2號葵芳社區會堂,,葵涌禮芳街2号葵芳社区会堂,,22.359698,114.127361,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.12736100000006,22.359698000000037
4248,Accepted,Yuen_Long,"Outside Man Ancestral Hall, Fan Tin Tsuen",,蕃田村文氏宗祠外,,蕃田村文氏宗祠外,,22.499018,114.074457,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.07445700000005,22.499018000000035
4249,Accepted,Yuen_Long,"Kam Tin Market Playground, Tai Hong Wai",,錦田街市遊樂場,,锦田街市游樂场,,22.440270,114.065809,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.06580900000006,22.440270000000055
4250,Accepted,Kwai_Tsing,"Cheung Fat Estate Community Centre, 6 Tam Kon Shan Road, Tsing Yi",,青衣担扞山路6號長發邨社區中心,,青衣担擀山路6号长发邨社区中心,,22.363281,114.102975,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.10297500000001,22.36328100000003
4251,Accepted,Kwai_Tsing,"Tai Wong Ha Playground, Fung Shue Wo Road, Tsing Yi",,青衣楓樹窩路大王下遊樂場,,青衣枫树窝路大王下游樂场,,22.354075,114.101926,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.10192600000005,22.354075000000023
4252,Accepted,Kwai_Tsing,Tsing Yi Promenade (near Tsing Yi Public Pier),,青衣楓樹窩路青衣海濱公園有蓋等候區,,青衣枫树窝路青衣海滨公园有盖等候区,,22.354179,114.109432,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.10943200000008,22.354179000000045
4254,Accepted,Kwai_Tsing,"Cheung Ching Estate Community Centre, 6 Ching Hong Road, Tsing Yi",,青衣青康路6號長青邨社區中心,,青衣青康路6号长青邨社区中心,,22.348828,114.107201,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.10720100000003,22.348828000000026
4255,Accepted,Kwai_Tsing,"Tsing Yi Estate Community Hall, Tsing Yi Estate Ii, Tsing Yi",,青衣青衣邨第2期青衣邨社區會堂,,青衣青衣邨第2期青衣邨社区会堂,,22.356429,114.102399,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.1023990000001,22.35642900000005
4256,Accepted,Kwai_Tsing,"Mei King Playground, Tsing Yi Road",,青衣青衣路美景遊樂場,,青衣青衣路美景游樂场,,22.343586,114.107630,Clothes,Recycling Bins at Public Place,Note: For public use,,,,,,,114.10763000000009,22.343586000000073
4260,Accepted,Yuen_Long,"Hong Chi Association - Hong Chi Shui Choi Centre - G/f & 1/f, Shui Choi House, Tin Shui Estate, Tin Shui Wai, Yuen Long, New Territories",,匡智會 - 匡智瑞財中心 - 新界元朗天水圍天瑞邨瑞財樓地下及一樓,,匡智会 - 匡智瑞财中心 - 新界元朗天水围天瑞邨瑞财楼地下及一楼,,22.456190,113.997689,Glass Bottles,Recycling Bins at Public Place,Note: For public use,3406 3302,3406 3302,3406 3302,"Mon - Fri  8:30am - 5:15pm, Sat 9:00am - 12:00pm","星期一至五 上午8:30-下午5:15, 星期六 上午9:00-下午12:00","星期一至五 上午8:30-下午5:15, 星期六 上午9:00-下午12:00",113.99768900000004,22.45619000000005
4261,Accepted,Tuen_Mun,"Hong Chi Association - Hong Chi Shan King Centre - Unit 1, Level 3, Community Recreation Building, Shan King Estate, Tuen Mun, New Territories",,匡智會 - 匡智山景中心 - 新界屯門山景邨社康大樓3樓1室,,匡智会 - 匡智山景中心 - 新界屯门山景邨社康大楼3楼1室,,22.398909,113.966700,Glass Bottles,Recycling Bins at Public Place,Note: For public use,3406 3302,3406 3302,3406 3302,"Mon - Fri  8:45am - 5:15pm, Sat 9:00am -12:00pm(Alternative)","星期一至五 上午8:45-下午5:15, 星期六 上午9:00-下午12:00 (隔週)","星期一至五 上午8:45-下午5:15, 星期六 上午9:00-下午12:00（隔周）",113.96670000000006,22.39890900000006
4270,Accepted,Tuen_Mun,"The Hong Kong Federation Of Youth Groups – Jockey Club Kin Sang Youth S.P.O.T. - G/f, Shun Sang House, Siu Hin Court, Tuen Mun, N.T.",,香港青年協會 - 賽馬會建生青年空間 - 新界屯門兆軒苑順生閣地下,,香港青年协会 - 赛马会建生青年空间 - 新界屯门兆轩苑顺生阁地下,,22.407131,113.970622,"Plastics,Small Electrical and Electronic Equipment",NGO Collection Points,Note: For public use,2467 7933,2467 7933,2467 7933,"Mon 2:00pm - 6:00pm, Tue - Sat 2:00pm - 10:00pm (except public holidays)","星期一 下午2:00-6:00, 星期二至六 下午2:00-10:00 (公眾假期除外)","星期一 下午2:00-6:00, 星期二至六 下午2:00-10:00（公众假期除外）",113.97062200000005,22.40713100000005
4271,Accepted,Kwai_Tsing,"The Hong Kong Federation Of Youth Groups – Jockey Club Kwai Fong Youth S.P.O.T. - G/f, Kwai Ching House, Kwai Fong Estate, Kwai Chung, N.T.",,香港青年協會 - 賽馬會葵芳青年空間 - 新界葵涌葵芳邨葵正樓地下,,香港青年协会 - 赛马会葵芳青年空间 - 新界葵涌葵芳邨葵正楼地下,,22.358144,114.129129,"Plastics,Small Electrical and Electronic Equipment",NGO Collection Points,Note: For public use,2423 1366,2423 1366,2423 1366,"Mon 2:00pm - 6:00pm, Tue - Sat 2:00pm - 10:00pm  (except public holidays)","星期一 下午2:00-6:00, 星期二至六 下午2:00-10:00 (公眾假期除外)","星期一 下午2:00-6:00, 星期二至六 下午2:00-10:00（公众假期除外）",114.12912900000003,22.35814400000004
4272,Accepted,Yuen_Long,"The Hong Kong Federation Of Youth Groups – Jockey Club Tin Yiu Youth S.P.O.T. - 2-4/f, Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories",,香港青年協會 - 賽馬会天耀青年空間 - 新界元朗天水圍天耀邨天耀社區中心2-4樓,,香港青年协会 - 赛马会天耀青年空间 - 新界元朗天水围天耀邨天耀小区中心2-4楼,,22.450165,114.004481,"Plastics,Small Electrical and Electronic Equipment",NGO Collection Points,Note: For public use,,,,,,,114.00448100000006,22.450165000000027
4273,Accepted,Yuen_Long,"The Hong Kong Federation Of Youth Groups – Jockey Club Tin Yuet Youth S.P.O.T. - 2/f, Ancillary Facilities Block, Tin Yuet Estate, Tin Shui Wai, Yuen Long, New Territories",,香港青年協會 - 賽馬會天悅青年空間 - 新界元朗天水圍天悅邨服務設施綜合大樓2樓,,香港青年协会 - 赛马会天悦青年空间-新界元朗天水围天悦邨服务设施综合大楼2楼,,22.462289,114.000744,"Plastics,Small Electrical and Electronic Equipment",NGO Collection Points,Note: For public use,,,,,,,114.00074400000005,22.462289000000055
4277,Accepted,Sai_Kung,"7-eleven - Shop 206, 2/f, Po Lam Shopping Centre, Po Lam Estate, Tseung Kwan O",,7-ELEVEN - 將軍澳寶林邨寶林購物中心2樓206號舖,,7-ELEVEN - 将军澳宝林邨宝林购物中心2楼206号铺,,22.325168,114.256172,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2299 1110,,,,,,114.2561720000001,22.325168000000076
4278,Accepted,Kwun_Tong,"7-eleven - Shop 3, G/f, Kai Tin Shopping Centre, 50 Kai Tin Road, Lam Tin",,7-ELEVEN - 藍田啟田道50號啟田商場地下3號舖,,7-ELEVEN - 蓝田启田道50号启田商场地下3号铺,,22.308453,114.234716,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2299 1110,,,,,,114.23471600000005,22.308453000000043
4279,Accepted,Kwun_Tong,"7-eleven - Shop G02, G/f, Apm, Millennium City V, No. 418 Kwun Tong Road, Kwun Tong",,7-ELEVEN - 觀塘觀塘道418號創紀之城五期APM地下G02號舖,,7-ELEVEN - 观塘观塘道418号创纪之城五期APM地下G02号铺,,22.312544,114.224604,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2299 1110,,,,,,114.22460400000011,22.31254400000006
4281,Accepted,Kwun_Tong,"China Mobile Hong Kong - Shops 47-51, Portion A-b, G/f, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong",,中國移動香港 - 觀塘牛頭角道300-302號裕民中心地下47-51鋪(A-B),,中国移动香港 - 观塘牛头角道300-302号裕民中心地下47-51铺(A-B),,22.314471,114.223043,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2945 8888,,,,,,114.22304300000008,22.314471000000026
4283,Accepted,Kwun_Tong,"China Mobile Hong Kong - Shop No. P43, Telemarket, Podium Level, Telford Plaza, Kowloon Bay",,中國移動香港 - 九龍灣德福廣場P43號舖,,中国移动香港 - 九龙湾德福广场P43号铺,,22.322561,114.212339,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2945 8888,,,,,,114.21233900000004,22.322561000000064
4284,Accepted,Sai_Kung,"China Mobile Hong Kong - Shop Ug014, Ug/f, Mcp Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,中國移動香港 - 將軍澳寶琳欣景路8號新都城中心二期高層地下UG014號鋪,,中国移动香港 - 将军澳宝琳欣景路8号新都城中心二期高层地下UG014号铺,,22.323321,114.257864,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2945 8888,,,,,,114.25786400000004,22.323321000000078
4287,Accepted,Kwun_Tong,"Crown Motors Ltd (toyota Kowloon Bay Service Centre) - G/f., Jing Hin Industrial Building, 5 Wang Kee Street, Kowloon Bay",,皇冠汽車有限公司(豐田九龍灣維修中心) - 九龍灣宏基街5號正興工業大廈地下,,皇冠汽车有限公司(丰田九龙湾维修中心) - 九龙湾宏基街5号正兴工业大厦地下,,22.323224,114.205793,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2821 7321,,,,,,114.20579300000009,22.32322400000004
4291,Accepted,Sai_Kung,"Fortress - Shop Ug011-013, Ug/f, Mcp Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,豐澤 - 將軍澳寶琳欣景路8號新都城中心二期高層地下UG011-013號鋪,,丰泽 - 将军澳宝琳欣景路8号新都城中心二期高层地下UG011-013号铺,,22.323530,114.257864,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,3152 2727,,,,,,114.25786400000004,22.323530000000062
4293,Accepted,Sai_Kung,"Mcdonald's - Shop 1, G/f, Verbena Heights, 8 Mau Tai Road, Tseung Kwan O",,麥當勞 - 將軍澳貿泰路8號茵怡花園地下1號鋪,,麦当劳 - 将军澳贸泰路8号茵怡花园地下1号铺,,22.322924,114.255805,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2997 0007,,,,,,114.25580500000001,22.322924000000057
4295,Accepted,Sai_Kung,"Mcdonald`s - Shop No. 9, G/f, Maritime Bay, 18 Pui Shing Road, Tseung Kwan O",,麥當勞 - 將軍澳培成路18號海悅豪園地下9號舖,,麦当劳 - 将军澳培成路18号海悦豪园地下9号铺,,22.314825,114.265321,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2274 4106,,,,,,114.26532100000009,22.31482500000004
4296,Accepted,Sai_Kung,"Mcdonald's - Shop 1017, Level 1, Mcp Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,麥當勞 - 將軍澳寶琳欣景路8號新都城中心二期1樓1017號鋪,,麦当劳 - 将军澳宝琳欣景路8号新都城中心二期1楼1017号铺,,22.324343,114.257049,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,3194 5176,,,,,,114.25704900000005,22.324343000000056
4297,Accepted,Sai_Kung,"Mcdonald's - Shop No. 103, G/f, Po Lam Shopping Centre, Po Lam Estate, Tseung Kwan O",,麥當勞 - 將軍澳寶林邨寶林商場地下103號鋪,,麦当劳 - 将军澳宝林邨宝林商场地下103号铺,,22.325177,114.256149,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2246 4575,,,,,,114.25614900000005,22.325177000000053
4298,Accepted,Kwun_Tong,"Mcdonald`s - Shop No. 104a, 1/f, Tak Tin Plaza, 223 Pik Wan Road, Lam Tin",,麥當勞 - 藍田碧雲道223號德田廣場1樓104A號舖,,麦当劳 - 蓝田碧云道223号德田广场1楼104A号铺,,22.310116,114.238109,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2717 8546,,,,,,114.23810900000001,22.31011600000005
4299,Accepted,Sai_Kung,"Mcdonald's - Shop No. 126, Tsui Lam Square, Tsui Lam Estate, Tseung Kwan O",,麥當勞 - 將軍澳翠林邨翠林新城126號舖,,麦当劳 - 将军澳翠林村翠林新城126号铺,,22.322519,114.249068,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2209 4206,,,,,,114.24906800000008,22.322519000000057
4300,Accepted,Kwun_Tong,"Mcdonald`s - Shop No. 201, Second Floor, Lei Yue Mun Plaza, Yau Tong",,麥當勞 - 油塘鯉魚門廣場2樓201號舖位,,麦当劳 - 油塘鲤鱼门广场2楼201号铺位,,22.296538,114.239562,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,3194 0307,,,,,,114.23956200000009,22.296538000000055
4301,Accepted,Kwun_Tong,"Mcdonald`s - Shop No. 206, Second Floor, Po Tat Shopping Centre, Po Tat Estate, Kwun Tong",,麥當勞 - 觀塘寶達邨寶達商場2樓206號舖,,麦当劳 - 观塘宝达邨宝达商场2楼206号铺,,22.317393,114.236335,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2190 4206,,,,,,114.23633500000005,22.31739300000004
4302,Accepted,Sai_Kung,"Mcdonald`s - Shop No. 216, 2/f, Tko Spot, Sheung Tak Estate, Tseung Kwan O",,麥當勞 - 將軍澳尚德邨TKO Spot 2樓216號舖,,麦当劳 - 将军澳尚德邨TKO Spot 2楼 216号铺,,22.311174,114.258910,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2178 0769,,,,,,114.25891000000001,22.31117400000005
4303,Accepted,Kwun_Tong,"Mcdonald's - Shop No. 310, Lok Wah Shopping Centre, Lok Wah Estate, Ngau Tau Kok",,麥當勞 - 牛頭角樂華邨樂華商場310號舖,,麦当劳 - 牛头角乐华邨乐华商场310号铺,,22.321846,114.220035,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2305 1384,,,,,,114.22003500000005,22.32184600000005
4304,Accepted,Kwun_Tong,"Mcdonald's - Shop No. 5, Ground Floor, Tsui Ping North Shopping Circuit, Tsui Ping (north) Estate, Kwun Tong",,麥當勞 - 觀塘翠屏北邨翠屏北商場地下5號舖,,麦当劳 - 观塘翠屏北邨翠屏北商场地下5号舖,,22.315183,114.230100,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2264 6215,,,,,,114.2301000000001,22.315183000000047
4306,Accepted,Kwun_Tong,"Mcdonald's - Shop No. 1, G/f, Sau Mau Ping Shopping Centre, 101 Sau Ming Road, Sau Mau Ping, Kwun Tong",,麥當勞 - 觀塘秀茂坪秀明道101號秀茂坪商場地下1號舖,,麦当劳 - 观塘秀茂坪秀明道101号秀茂坪商场地下1号舖,,22.319451,114.232127,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2354 8506,,,,,,114.2321270000001,22.319451000000072
4307,Accepted,Kwun_Tong,"Mcdonald's - Shop 1, Level 3, Sceneway Plaza, 8 Sceneway Road, Lam Tin",,麥當勞 - 藍田匯景道8號匯景廣場3樓1號舖,,麦当劳 - 蓝田汇景道8号汇景广场3楼1号舖,,22.307458,114.233198,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2379 5337,,,,,,114.23319800000002,22.307458000000054
4308,Accepted,Sai_Kung,"Mcdonald`s - Shop Nos. 271 & 272, Choi Ming Shopping Centre, Choi Ming Court, Tseung Kwan O",,麥當勞 - 將軍澳彩明苑彩明商場271及272號舖,,麦当劳 - 将军澳彩明苑彩明商场271及272号铺,,22.307351,114.252414,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,3409 5352,,,,,,114.25241400000004,22.30735100000004
4309,Accepted,Kwun_Tong,"Mcdonald's - Shop Nos. 6-9, G/f, Laguna Plaza, Kwun Tong",,麥當勞 - 觀塘麗港城商場地下6-9號舖,,麦当劳 - 观塘丽港城商场地下6-9号舖,,22.306793,114.228296,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2346 3285,,,,,,114.22829600000011,22.306793000000027
4310,Accepted,Kwun_Tong,"Mcdonald`s - Shop Nos. G246-253, Ground Floor, Amoy Plaza, Phase Ii, 77 Ngau Tau Kok Road, Kowloon Bay",,麥當勞 - 九龍灣牛頭角道77號淘大花園商場第2期地下G246-253號舖,,麦当劳 - 九龙湾牛头角道77号淘大花园商场第2期地下G246-253号铺,,22.324010,114.216368,Rechargeable Batteries,Recycling Bins at Public Place,Note: For public use,2798 6967,,,,,,114.2163680000001,22.324010000000044
